SPY Return,Portfolio P&L,VaR,VaR (Age-Weighted)
0.006500035826565859,6500.035826565859,32584.81111836795,19416.32571573969
0.003237915846765274,3237.9158467652737,32584.81111836795,19369.952393630614
0.0023482802308004923,2348.2802308004925,32584.81111836795,19322.144845064555
-0.0015404367616104983,-1540.4367616104983,32584.81111836795,19270.42722239838
-0.0036036075032986558,-3603.607503298656,32584.81111836795,19219.61677647845
-0.006652892663890414,-6652.892663890414,29675.71678301587,19164.650656097776
-0.009089617045180538,-9089.617045180537,29675.71678301587,19110.648694231553
0.00440611593677856,4406.115936778559,29675.71678301587,19054.976568596274
0.0038673259564351707,3867.3259564351706,29675.71678301587,18997.58262464238
0.008499995742215672,8499.995742215673,29675.71678301587,18938.413610256917
-0.010580543379327343,-10580.543379327344,29675.71678301587,18877.41462635438
0.004749192660462094,4749.192660462094,29675.71678301587,18814.529075939394
-0.007728932648257454,-7728.932648257453,29675.71678301587,18749.69861159405
-0.00636158265617045,-6361.58265617045,29675.71678301587,18725.23852691046
-0.00015017269888573635,-150.17269888573634,29675.71678301587,18724.196525599084
0.008896257230038573,8896.257230038573,27834.721170170298,18723.069301295483
0.0023788295487817746,2378.8295487817745,27834.721170170298,18721.96184958821
-0.007976485692071033,-7976.485692071033,27834.721170170298,18720.820146797207
-0.011668743834377491,-11668.743834377492,27834.721170170298,18719.643133610603
-0.000833301817092334,-833.301817092334,27834.721170170298,18718.429717954314
0.003329049000232423,3329.049000232423,27834.721170170298,18717.178773978758
0.004597016272188443,4597.016272188443,27834.721170170298,18715.889141014264
0.003827253180249722,3827.253180249722,27834.721170170298,18714.559622494173
0.010357381811706727,10357.381811706728,27834.721170170298,18713.18898484459
-0.022717174394102434,-22717.174394102436,27834.721170170298,18711.775956339865
-0.0010622155778720888,-1062.2155778720887,25281.41523384883,24432.33124774559
-0.009994361276679561,-9994.361276679561,25281.41523384883,24328.92724906722
-0.010598831223635051,-10598.83122363505,25281.41523384883,24222.325188574057
-0.0006589019831028159,-658.9019831028158,25281.41523384883,24112.426157137805
-0.00419613639241602,-4196.1363924160205,25281.41523384883,23999.128186584967
0.007602239700897932,7602.239700897932,25281.41523384883,23882.326155087198
-0.014008011156110722,-14008.011156110722,25281.41523384883,23761.91168962558
0.0007833921278040774,783.3921278040774,25281.41523384883,23637.77306543834
0.012606189818738749,12606.189818738749,25281.41523384883,23509.79510235872
-0.01794539848240352,-17945.39848240352,25281.41523384883,23377.859057946735
0.0022019511885320044,2201.9511885320044,25281.41523384883,23241.842517315825
-0.0019657957971876976,-1965.7957971876976,25281.41523384883,23101.619279551996
0.005103053272320615,5103.053272320614,25281.41523384883,22957.05924062022
0.013610943159052834,13610.943159052833,25281.41523384883,22808.02827264931
-0.0060437190006478875,-6043.719000647888,25281.41523384883,22689.932657174213
-0.0028719213734147986,-2871.9213734147984,25281.41523384883,22621.20951712062
-0.011689162576675608,-11689.162576675608,25281.41523384883,22550.360919127223
0.008871500775183309,8871.500775183309,21520.023217502967,22473.717770349434
0.012968537413292212,12968.537413292212,21520.023217502967,22398.419015972355
0.00852768967640897,8527.68967640897,21520.023217502967,22320.791434140312
0.009516992917045317,9516.992917045316,21520.023217502967,22240.76299926192
0.014667982712427108,14667.982712427109,21520.023217502967,22158.259458150173
-0.0008217234242676464,-821.7234242676465,21520.023217502967,22073.204261127754
0.0011950109719970198,1195.0109719970199,21520.023217502967,21985.51849100155
0.010322001569018842,10322.001569018841,21520.023217502967,21895.120789840512
-0.0071174677688639896,-7117.4677688639895,21520.023217502967,21801.92728348893
-0.018245804060311108,-18245.804060311108,21520.023217502967,21705.85150374503
-0.004328517978227891,-4328.517978227891,21520.023217502967,21606.804308132763
0.0033429601106513317,3342.960110651332,21520.023217502967,21504.69379719228
-0.00692623692149958,-6926.236921499581,19515.430160498454,21394.231892462463
0.005787846482466687,5787.846482466687,19515.430160498454,21285.70759557599
-0.008234892132698825,-8234.892132698824,19515.430160498454,21173.826877136325
0.016101206048680913,16101.206048680913,19515.430160498454,21058.485930291314
-0.0006029090543621596,-602.9090543621596,19515.430160498454,20939.577737667587
0.013775766251709277,13775.766251709278,19515.430160498454,20816.991972076117
0.0006689709247141184,668.9709247141184,19515.430160498454,20690.61489414677
-0.005588479951888871,-5588.479951888871,19515.430160498454,20560.329246796922
-0.0037430796809159645,-3743.0796809159647,19515.430160498454,20426.014146436257
-0.020688041285036488,-20688.04128503649,19515.430160498454,20287.544970806706
-0.0029138890336146786,-2913.8890336146787,20485.165331879336,22157.008046821662
-0.006858050381562924,-6858.050381562924,20485.165331879336,22124.96075507883
