Date,Last Price,High Price,Low Price,Open Price
6/25/2010,107.8675,108.42,106.77,107.74
6/24/2010,107.42,108.83,107.14,108.69
6/23/2010,109.23,110.03,108.48,109.64
6/22/2010,109.57,111.9,109.41,111.41
6/21/2010,111.41,113.2,110.79,113.12
6/18/2010,111.729,112.13,111.37,111.83
6/17/2010,112.14,112.33,111.05,112.28
6/16/2010,111.96,112.42,111.2,111.42
6/15/2010,112,112.1,110.09,110.28
6/14/2010,109.509,111.12,109.4,110.52
6/11/2010,109.68,109.75,108.12,108.19
6/10/2010,109.15,109.28,106.0426,107.86
6/9/2010,106.05,108.28,105.6,107.24
6/8/2010,106.62,106.83,104.65,105.57
6/7/2010,105.49,107.61,105.41,107.2
6/4/2010,106.82,109.33,106.465,108.61
6/3/2010,110.71,111.06,109.58,110.65
6/2/2010,110.33,110.34,107.5091,108.08
6/1/2010,107.53,109.95,107.37,108.35
5/28/2010,109.369,110.724,108.85,110.64
5/27/2010,110.76,110.8,108.7801,109.19
5/26/2010,107.17,109.47,106.85,108.48
5/25/2010,107.818,107.87,104.38,105.11
5/24/2010,107.71,109.39,107.61,108.52
5/21/2010,109.115,109.38,105.3612,105.91
5/20/2010,107.54,109.89,107.47,109.38
5/19/2010,111.76,112.77,110.36,111.77
5/18/2010,112.4,115.22,112.03,114.88
5/17/2010,113.95,114.52,111.77,114.2
5/14/2010,113.89,115.33,112.87,115.12
5/13/2010,115.99,117.68,115.89,117.13
5/12/2010,117.45,117.62,116.09,116.29
5/11/2010,115.83,117.36,114.91,115.07
5/10/2010,116.16,116.65,114.91,115.81
5/7/2010,111.26,113.77,109.41,112.64
5/6/2010,112.942,117,105,116.26
5/5/2010,116.82,117.8,115.97,116.56
5/4/2010,117.52,119.03,116.92,119.01
5/3/2010,120.35,120.68,119.2,119.38
4/30/2010,118.8125,121.01,118.78,120.88
4/29/2010,120.8575,121.11,120.07,120.1
4/28/2010,119.38,119.68,118.27,119.05
4/27/2010,118.48,121.3346,118.25,120.65
4/26/2010,121.35,122.12,121.23,121.85
4/23/2010,121.8125,121.86,120.63,120.94
4/22/2010,121.02,121.17,119.12,119.81
4/21/2010,120.66,121.23,119.99,120.95
4/20/2010,120.88,120.98,119.871,120.56
4/19/2010,119.81,119.93,118.47,119.01
4/16/2010,119.36,121.285,118.75,120.86
4/15/2010,121.29,121.5654,120.95,120.99
4/14/2010,121.19,121.19,120.08,120.27
4/13/2010,119.83,120.04,119,119.62
4/12/2010,119.74,120.05,119.56,119.7
4/9/2010,119.55,119.6,118.8,119.02
4/8/2010,118.7725,118.97,117.6,117.95
4/7/2010,118.36,119.3567,117.81,118.8
4/6/2010,119.04,119.25,118.29,118.42
4/5/2010,118.76,118.84,117.92,118.25
4/1/2010,117.8,118.25,117.1,117.8
3/31/2010,117,117.52,116.61,116.95
3/30/2010,117.4,117.83,116.91,117.46
3/29/2010,117.32,117.53,116.6886,117.1699
3/26/2010,116.582,117.42,116.12,116.87
3/25/2010,116.65,118.1666,116.51,117.63
3/24/2010,116.84,117.4264,115.58,116.97
3/23/2010,117.41,117.51,116.38,116.76
3/22/2010,116.5925,116.8,115.24,115.31
3/19/2010,115.97,117.293,115.52,116.96
3/18/2010,117.0375,117.27,116.57,117.11
3/17/2010,117.1,117.48,116.4198,116.76
3/16/2010,116.41,116.52,115.49,115.81
3/15/2010,115.49,115.575,114.6,115.26
3/12/2010,115.46,115.97,115.14,115.95
3/11/2010,115.45,115.48,114.35,114.7
3/10/2010,114.97,115.275,114.41,114.51
3/9/2010,114.46,114.99,113.87,113.93
3/8/2010,114.27,114.52,114.07,114.26
3/5/2010,114.25,114.34,113.1,113.37
3/4/2010,112.641,112.8,112.03,112.45
3/3/2010,112.3,112.97,112.02,112.49
3/2/2010,112.2,112.74,112,112.37
3/1/2010,111.89,112,111.17,111.2
2/26/2010,110.74,111.12,110.11,110.77
2/25/2010,110.67,110.75,108.94,109.24
2/24/2010,110.82,111,109.86,110.14
2/23/2010,109.81,111.2,109.52,110.86
2/22/2010,111.16,111.58,110.83,111.55
2/19/2010,111.14,111.57,110.36,110.62
2/18/2010,110.91,111.14,110.035,110.08
2/17/2010,110.26,110.41,109.74,110.27
2/16/2010,109.74,109.85,108.42,108.86
2/12/2010,108.04,108.1012,106.51,106.99
2/11/2010,108.13,108.25,106.25,106.87
2/10/2010,107.01,107.6,106.11,107.05
2/9/2010,107.22,108.15,106.27,107.13
2/8/2010,105.89,107.33,105.8099,106.74
2/5/2010,106.66,106.88,104.58,106.56
2/4/2010,106.44,109.03,106.42,108.98
2/3/2010,109.83,110.4815,109.51,109.88
2/2/2010,110.38,110.59,108.88,109.26
2/1/2010,109.06,109.07,107.5008,108.15
1/29/2010,107.39,109.8,107.22,109.04
1/28/2010,108.57,110.25,107.91,110.19
1/27/2010,109.83,110.08,108.33,109.17
1/26/2010,109.31,110.47,109.04,109.34
1/25/2010,109.77,110.41,109.41,110.21
1/22/2010,109.21,111.7416,109.09,111.2
1/21/2010,111.7,114.27,111.56,113.92
1/20/2010,113.89,114.45,112.98,114.28
1/19/2010,115.06,115.13,113.59,113.62
1/15/2010,113.64,114.84,113.2,114.73
1/14/2010,114.93,115.14,114.42,114.49
1/13/2010,114.62,114.94,113.37,113.95
1/12/2010,113.66,114.21,113.22,113.97
1/11/2010,114.73,115.13,114.235,115.08
1/8/2010,114.57,114.62,113.66,113.89
1/7/2010,114.19,114.33,113.18,113.5
1/6/2010,113.71,113.99,113.43,113.52
1/5/2010,113.63,113.68,112.85,113.26
1/4/2010,113.33,113.39,111.51,112.37
12/31/2009,111.44,112.8,111.39,112.77
12/30/2009,112.52,112.65,112.17,112.23
12/29/2009,112.562,113.03,112.55,113.01
12/28/2009,112.72,112.99,112.32,112.9
12/24/2009,112.48,112.6,111.9948,112.19
12/23/2009,111.95,112.11,111.5,112
12/22/2009,111.73,111.97,111.425,111.57
12/21/2009,111.33,111.7,110.76,110.76
12/18/2009,110.21,110.3,109.28,110.2
12/17/2009,110.18,110.93,110.08,110.72
12/16/2009,111.52,112.13,111.27,111.8
12/15/2009,111.35,111.92,111,111.46
12/14/2009,111.87,112,111.37,111.87
12/11/2009,111.11,111.36,110.61,111.11
12/10/2009,110.64,111.12,110.45,110.7
12/9/2009,110.021,110.18,109.02,109.58
12/8/2009,109.61,110.7725,109.27,110.04
12/7/2009,110.84,111.53,110.49,110.91
12/4/2009,111.01,112.38,110.04,111.84
12/3/2009,110.38,112.18,110.29,111.55
12/2/2009,111.25,112.01,110.92,111.28
12/1/2009,111.3,111.66,110.73,110.92
11/30/2009,109.94,110.2,108.12,109.48
11/27/2009,109.57,110.32,108.29,108.4
11/25/2009,111.38,111.5,110.82,111.17
11/24/2009,110.99,111.2022,110.01,111
11/23/2009,110.82,111.74,110.6,110.72
11/20/2009,109.43,109.76,109.01,109.25
11/19/2009,109.82,111.3059,109.13,110.51
11/18/2009,111.27,111.43,110.57,111.26
11/17/2009,111.339,111.39,110.5,110.92
11/16/2009,111.21,111.69,110.32,110.38
11/13/2009,109.62,110.09,108.75,109.31
11/12/2009,109.03,110.57,108.75,110
11/11/2009,110.15,110.82,109.62,110.31
11/10/2009,109.59,109.93,108.97,109.31
11/9/2009,109.57,109.63,107.87,107.95
11/6/2009,107.13,107.4,106.05,106.26
11/5/2009,106.8501,106.88,105.44,105.66
11/4/2009,104.92,106.33,104.65,105.51
11/3/2009,104.65,104.8,103.54,103.74
11/2/2009,104.32,105.41,103.08,104.13
10/30/2009,103.56,106.62,103.44,106.3
10/29/2009,106.65,106.86,104.94,105.19
10/28/2009,104.41,106.4783,104.35,106.15
10/27/2009,106.42,107.39,106.16,107.03
10/26/2009,106.91,109.31,106.61,108.2
10/23/2009,108.08,109.76,107.63,109.69
10/22/2009,109.33,109.68,107.5,108.19
10/21/2009,108.23,110.31,108.15,109.04
10/20/2009,109.211,109.985,108.68,109.95
10/19/2009,109.79,110.13,108.73,109.07
10/16/2009,108.89,109.27,108.23,108.8
10/15/2009,109.71,109.71,108.73,108.78
10/14/2009,109.31,109.42,107.4174,108.72
10/13/2009,107.46,107.7132,106.76,107.39
10/12/2009,107.68,108.09,107.28,107.76
10/9/2009,107.26,107.26,106.36,106.64
10/8/2009,106.61,107.17,105.8449,106.55
10/7/2009,105.8,105.91,105.07,105.27
10/6/2009,105.51,106.11,104.71,104.77
10/5/2009,104.02,104.32,102.6,102.9
10/2/2009,102.49,103.1,101.99,102.02
10/1/2009,103,105.7331,102.95,105.34
9/30/2009,105.59,106.46,104.62,106.36
9/29/2009,106,107.02,105.78,106.51
9/28/2009,106.32,106.55,104.83,104.85
9/25/2009,104.45,105.36,104.09,104.78
9/24/2009,105.01,106.64,104.55,106.41
9/23/2009,106.18,108.03,105.99,107.32
9/22/2009,107.07,107.37,106.6,107.08
9/21/2009,106.45,107,105.66,105.89
9/18/2009,106.72,107.16,106.36,107.15
9/17/2009,107.16,108.06,106.57,107.17
9/16/2009,107.32,107.34,105.7288,106.1
9/15/2009,105.72,106.11,104.76,105.45
9/14/2009,105.28,105.46,103.15,103.88
9/11/2009,104.77,105.3,104.28,104.99
9/10/2009,104.79,104.86,103.22,103.8
9/9/2009,103.73,104.08,102.8,103.12
9/8/2009,102.94,103.05,102.39,103
9/4/2009,102.06,102.09,100.55,100.85
9/3/2009,100.65,100.77,99.59,100.4
9/2/2009,99.82,100.44,99.57,99.78
9/1/2009,100.2,103.24,99.99,101.95
8/31/2009,102.46,102.58,101.79,102.37
8/28/2009,103.38,104.35,102.67,104.23
8/27/2009,103.4,103.72,101.94,103.11
8/26/2009,103.17,103.64,102.49,102.84
8/25/2009,103.16,104.26,102.94,103.37
8/24/2009,102.96,103.95,102.59,103.39
8/21/2009,102.97,103.13,101.62,101.82
8/20/2009,100.99,101.22,99.87,100.09
8/19/2009,99.96,100.3,98.21,98.31
8/18/2009,99.09,99.44,98.35,98.53
8/17/2009,98.31,98.95,98.115,98.85
8/14/2009,100.79,101.6,99.7,101.52
8/13/2009,101.57,101.61,100.26,101.26
8/12/2009,100.8,101.56,99.51,99.56
8/11/2009,99.73,100.61,99.46,100.54
8/10/2009,100.99,101.22,100.27,100.74
8/7/2009,101.202,102.03,100.39,100.94
8/6/2009,99.89,101.02,99.42,100.87
8/5/2009,100.41,100.855,99.58,100.77
8/4/2009,100.7,100.84,99.78,99.99
8/3/2009,100.44,100.53,99.31,99.85
7/31/2009,98.81,99.47,98.38,98.65
7/30/2009,98.67,99.83,98.6,98.83
7/29/2009,97.652,98.088,96.98,97.44
7/28/2009,97.89,98.37,97.06,97.66
7/27/2009,98.35,98.4,97.34,97.88
7/24/2009,98.06,98.14,96.69,97.2
7/23/2009,97.661,98.08,95.53,95.61
7/22/2009,95.55,96.13,94.89,94.96
7/21/2009,95.57,95.9,94.42,95.87
7/20/2009,95.131,95.29,94.19,94.68
7/17/2009,94.13,94.32,93.54,94.06
7/16/2009,94.15,94.51,92.82,93
7/15/2009,93.26,93.51,90.6795,91.81
7/14/2009,90.61,90.69,89.73,90.38
7/13/2009,90.102,90.17,87.59,88.31
7/10/2009,87.96,88.49,87.35,87.7
7/9/2009,88.17,88.9,87.91,88.61
7/8/2009,88,88.8,87,88.59
7/7/2009,88.06,89.82,88,89.71
7/6/2009,89.8,89.93,88.66,88.94
7/2/2009,89.81,92.3624,89.76,91.13
7/1/2009,92.33,93.23,92.21,92.34
6/30/2009,91.95,93.06,91.27,92.72
6/29/2009,92.7,92.82,91.6,92.11
6/26/2009,91.84,92.24,91.27,91.77
6/25/2009,92.08,92.17,89.57,89.67
6/24/2009,90.118,91.08,89.6,90.16
6/23/2009,89.35,89.88,88.85,89.47
6/22/2009,89.28,91.19,89.25,91.14
6/19/2009,92.04,92.7,91.52,92.58
6/18/2009,92.219,92.67,91.25,91.69
6/17/2009,91.55,92.33,90.83,91.6
6/16/2009,91.64,93.29,91.58,93.23
6/15/2009,92.9,94.02,92.4,93.96
6/12/2009,95.08,95.14,94,94.4
6/11/2009,94.82,96.11,94.56,94.58
6/10/2009,94.4,95.49,93.19,95.48
6/9/2009,94.64,95.145,94.02,94.69
6/8/2009,94.16,95.1,93.04,93.84
6/5/2009,94.55,95.67,93.8,95.49
6/4/2009,94.53,94.67,93.3,94
6/3/2009,93.65,94.13,92.76,94.04
6/2/2009,94.85,95.37,94.16,94.4
6/1/2009,94.77,95.17,93.43,93.67
5/29/2009,92.53,93.7,90.68,91.42
5/28/2009,90.92,91.34,89.1,90.46
5/27/2009,89.67,91.75,89.53,91.44
5/26/2009,91.3,91.56,88.32,88.36
5/22/2009,89.02,90,88.68,89.46
5/21/2009,89.21,89.8,88.26,89.46
5/20/2009,90.51,92.8,90.41,91.95
5/19/2009,91.12,91.97,90.81,91.18
5/18/2009,91.23,91.34,88.5702,89.55
5/15/2009,88.71,90,88.15,89.37
5/14/2009,89.44,90.12,88.5,88.72
5/13/2009,88.68,90.01,88.5,89.74
5/12/2009,90.97,91.83,89.85,91.63
5/11/2009,91.24,92.11,91.04,91.7
5/8/2009,92.98,93.22,90.911,92.03
5/7/2009,90.86,93.15,90.28,93.01
5/6/2009,92.141,92.2,90.61,91.68
5/5/2009,90.57,90.93,89.84,90.57
5/4/2009,90.88,90.94,88.38,88.55
5/1/2009,87.89,88.21,86.72,87.44
4/30/2009,87.42,89.02,86.92,88.55
4/29/2009,87.39,88.36,86.3,86.52
4/28/2009,85.57,86.59,84.76,84.97
4/27/2009,85.84,87.01,85.54,85.68
4/24/2009,86.66,87.31,85.69,86.03
4/23/2009,85.37,85.42,83.63,84.71
4/22/2009,84.54,86.34,84.07,84.29
4/21/2009,85.06,85.13,82.75,82.82
4/20/2009,83.43,87.0489,83.34,85.54
4/17/2009,87.08,87.65,86.14,86.83
4/16/2009,86.5,87.15,84.77,85.93
4/15/2009,85.25,85.42,83.61,83.84
4/14/2009,84.35,85.76,84.08,85.03
4/13/2009,85.83,86.54,84.58,84.92
4/9/2009,85.81,85.82,84.33,84.67
4/8/2009,82.53,82.94,81.54,82.06
4/7/2009,81.65,82.65,81.51,82.25
4/6/2009,83.6,84.2747,82.29,83.34
4/3/2009,84.26,84.28,82.67,83.49
4/2/2009,83.43,84.61,81.1296,83.08
4/1/2009,81.06,81.42,78.33,78.53
3/31/2009,79.52,81.08,79.05,79.56
3/30/2009,78.79,79.87,77.96,79.8
3/27/2009,81.61,82.53,81.31,82.05
3/26/2009,83.11,83.3,81.32,82.25
3/25/2009,81.45,82.7,79.06,81.23
3/24/2009,80.6,82.36,80.51,81.24
3/23/2009,82.22,82.29,78.31,78.74
3/20/2009,76.71,78.91,76.53,78.76
3/19/2009,78.94,81,78.69,80.93
3/18/2009,79.93,80.9,77.07,77.81
3/17/2009,78.18,78.36,75.45,76.07
3/16/2009,75.86,77.97,75.81,76.96
3/13/2009,76.09,76.98,74.73,76.01
3/12/2009,75.5,75.75,71.97,72.62
3/11/2009,72.64,73.75,71.83,73
3/10/2009,72.17,72.37,69.37,69.51
3/9/2009,68.11,70,67.73,67.95
3/6/2009,68.92,70.45,67.1,69.4
3/5/2009,68.8,71.73,68.17,70.1
3/4/2009,71.73,72.87,70.0729,71.23
3/3/2009,70.07,71.7,69.64,71.61
3/2/2009,70.6,73.9169,70.37,72.52
2/27/2009,73.93,75.6872,73.81,74.01
2/26/2009,75.62,79.6667,75.53,77.82
2/25/2009,76.872,78.42,75.63,77.14
2/24/2009,77.48,77.95,74.7003,75.29
2/23/2009,74.65,78.27,74.59,78.27
2/20/2009,77.42,78.34,75.77,76.73
2/19/2009,78.181,80.15,78.02,79.84
2/18/2009,79.03,79.94,78.28,79.79
2/17/2009,79.22,82.958,79.17,80.16
2/13/2009,82.76,84.24,82.74,83.55
2/12/2009,83.66,83.82,81.05,82.17
2/11/2009,83.6,84.05,82.4,83.45
2/10/2009,83.11,87.03,82.45,86.27
2/9/2009,87.1,87.74,86.32,86.96
2/6/2009,86.98,87.34,84.68,84.86
2/5/2009,84.57,85.29,77.73,82.7
2/4/2009,83.33,85.37,83.04,84.3
2/3/2009,83.74,84.36,82.22,83.1
2/2/2009,82.58,83.18,81.31,81.57
1/30/2009,82.83,85.4,82.21,84.98
1/29/2009,84.55,87.4901,84.47,86.11
1/28/2009,87.39,87.95,86.07,86.4
1/27/2009,84.53,85.15,83.3,84.13
1/26/2009,83.68,85.36,82.81,83.59
1/23/2009,83.11,83.99,80.57,80.9
1/22/2009,82.75,84.04,81.17,82.42
1/21/2009,84.05,84.24,80.47,81.94
1/20/2009,80.57,85.059,80.05,84.23
1/16/2009,85.06,85.9876,83.05,85.86
1/15/2009,84.4,85.25,81.72,84.12
1/14/2009,84.37,85.75,83.16,85.54
1/13/2009,87.11,87.88,86.2,86.73
1/12/2009,86.95,88.91,86.41,88.84
1/9/2009,89.09,91.32,85.36,91.16
1/8/2009,91.042,91.09,89.67,90.16
1/7/2009,90.67,92.26,90.2,92
1/6/2009,93.47,94.45,92.68,93.64
1/5/2009,92.85,94.5533,91.89,92.63
1/2/2009,92.96,93.44,89.85,90.44
12/31/2008,90.24,90.97,88.87,89.08
12/30/2008,88.97,89.05,86.8766,87.51
12/29/2008,86.91,87.33,85.6,87.24
12/26/2008,87.16,87.3,86.5,87.24
12/24/2008,86.66,86.87,86,86.45
12/23/2008,86.16,87.93,85.8,87.53
12/22/2008,87.06,88.67,85.49,88.58
12/19/2008,88.19,90.62,88.09,89.1
12/18/2008,89.29,91.67,88.21,91.4
12/17/2008,90.99,92.43,90.06,90.84
12/16/2008,91.88,92.02,88.18,88.3
12/15/2008,87.75,89.15,86.29,89.02
12/12/2008,88.99,89.07,85.2,85.55
12/11/2008,87.94,91,87.37,89.54
12/10/2008,90.11,91.36,89,90.32
12/9/2008,89.5,92.13,88.98,90.37
12/8/2008,91,92.38,88.0815,90.34
12/5/2008,87.93,88.42,82.24,83.65
12/4/2008,85.3,88.05,83.74,86.06
12/3/2008,87.32,87.83,83.14,83.4
12/2/2008,85.27,85.49,82.038,83.47
12/1/2008,82.11,87.55,81.86,87.51
11/28/2008,90.09,90.13,88.48,88.63
11/26/2008,88.97,89.19,84.24,84.3
11/25/2008,85.66,87.51,83.82,87.3
11/24/2008,85.03,86.985,80.3614,81.92
11/21/2008,79.52,80.9,74.34,77.46
11/20/2008,75.45,82.51,75.05,80.13
11/19/2008,81.5,86.87,80.92,85.91
11/18/2008,87.08,87.22,82.91,85.15
11/17/2008,85.47,88.56,85.16,86.38
11/14/2008,86.62,92.06,86.52,89.41
11/13/2008,91.17,91.73,82.09,86.13
11/12/2008,85.82,90.1516,85.12,88.23
11/11/2008,89.77,92.1377,88.65,90.76
11/10/2008,92.63,95.53,90.92,95.21
11/7/2008,93.86,94,90.86,91.65
11/6/2008,90.86,95.44,90.06,94.46
11/5/2008,96.19,100.7114,95,99.2
11/4/2008,100.41,100.86,96.7142,99.06
11/3/2008,97.11,97.69,95.95,96.78
10/31/2008,96.83,98.57,94.48,95.08
10/30/2008,96.3,96.54,92.9,95.78
10/29/2008,93.08,97.17,92.1,93.77
10/28/2008,93.76,94.24,84.53,87.34
10/27/2008,83.95,89.51,83.7,85.97
10/24/2008,87.04,89.92,84,84.06
10/23/2008,91.69,92.45,85.81,90.29
10/22/2008,90.64,95.86,87.53,93.2
10/21/2008,95.86,98.64,95.22,96.97
10/20/2008,98.81,99.1,94.0895,95.35
10/17/2008,93.21,98.59,91.65,91.99
10/16/2008,93.77,94.77,86.54,91.29
10/15/2008,90.02,97.8,89.71,97.46
10/14/2008,99.85,105.53,97.11,104.7
10/13/2008,101.35,101.35,89.9479,93.87
10/10/2008,88.5,93.94,83.58,86.76
10/9/2008,90.7,100.62,90.25,99.66
10/8/2008,97.51,102.18,96.81,97.52
10/7/2008,100.03,107.33,99.65,106.84
10/6/2008,104.72,107.62,100.64,107.15
10/3/2008,110.34,115.45,109.68,112.86
10/2/2008,111.85,115.11,111.06,114.95
10/1/2008,116.06,116.69,113.95,115.27
9/30/2008,115.99,116.8,112.71,113.51
9/29/2008,111.38,121.18,110.97,119.18
9/26/2008,120.85,121.5,118.51,118.83
9/25/2008,120.79,121.91,118.4369,119.4
9/24/2008,118.93,120,117.79,119.35
9/23/2008,118.55,122.02,118.28,120.85
9/22/2008,121.31,124.75,120.36,124.4505
9/19/2008,124.12,128,116.52,126.7
9/18/2008,120.07,121.79,113.8,118.05
9/17/2008,116.61,121.8517,116,119.64
9/16/2008,122.1,122.32,117,117.2
9/15/2008,120.09,125.652,119.89,121.63
9/12/2008,126.09,126.21,123.83,124.29
9/11/2008,125.51,125.74,121.6,122.12
9/10/2008,123.72,124.9,122.55,123.89
9/9/2008,123.22,127.36,122.8,127.1
9/8/2008,126.99,128.24,124.42,128.04
9/5/2008,124.42,124.95,122,123.29
9/4/2008,124.03,127.23,123.96,126.97
9/3/2008,127.88,128.5,126.93,127.88
9/2/2008,127.99,130.71,127.52,130.03
8/29/2008,128.79,130.14,128.51,129.73
8/28/2008,130.19,130.34,128.63,129.28
8/27/2008,128.63,128.83,127.3,127.55
8/26/2008,127.39,127.87,126.58,127.02
8/25/2008,127.02,129.65,126.75,128.8
8/22/2008,129.65,129.65,127.8,128.67
8/21/2008,127.8,128.44,126.6,126.75
8/20/2008,127.58,127.95,126.34,127.39
8/19/2008,126.99,128.1181,126.53,127.42
8/18/2008,128.39,130.48,127.66,130.43
8/15/2008,130.17,130.5,129.3,129.93
8/14/2008,129.54,130.28,127.75,127.84
8/13/2008,128.57,129.65,127.67,128.79
8/12/2008,129.35,130.7028,128.73,130.2801
8/11/2008,130.71,131.51,129.23,129.47
8/8/2008,129.37,129.93,126.38,126.58
8/7/2008,127.01,129.0549,126.54,127.96
8/6/2008,128.93,129.3,127.48,128.02
8/5/2008,128.36,128.56,124.9736,126.02
8/4/2008,124.99,126.14,124.76,126.04
8/1/2008,126.16,127.28,125.46,127.12
7/31/2008,126.83,128.57,126.63,127.4
7/30/2008,128.53,128.6,126.28,127.11
7/29/2008,126.28,126.38,123.64,123.98
7/28/2008,123.64,126.06,123.42,125.51
7/25/2008,125.48,126.49,125.17,125.89
7/24/2008,125.51,128.41,125.16,128.34
7/23/2008,128.17,129.15,127.55,127.89
7/22/2008,127.48,127.8,124.85,125.15
7/21/2008,126.05,126.8,125.19,126.51
7/18/2008,125.98,126.4159,125.15,126.17
7/17/2008,125.2,126.26,124.09,125.14
7/16/2008,123.96,124.57,121.1,121.45
7/15/2008,120.99,123.49,120.02,121.8
7/14/2008,122.72,125.5,122.4,125.26
7/11/2008,123.84,125.9,122.49,123.97
7/10/2008,125.3,125.79,123.58,124.43
7/9/2008,124.79,127.74,124.39,127.5
7/8/2008,127.24,127.39,124.2,124.99
7/7/2008,125.02,127.34,123.92,126.79
7/3/2008,126.31,127.11,124.99,127.11
7/2/2008,126.18,129.16,125.95,128.79
7/1/2008,128.38,128.47,125.93,126.52
6/30/2008,127.98,128.91,127.3,127.89
6/27/2008,127.53,128.86,127.035,128.28
6/26/2008,128.23,131.42,128.08,130.57
6/25/2008,131.81,133.4,131.239,131.72
6/24/2008,131.19,132.44,130.19,131.05
6/23/2008,131.45,132.23,131.32,132.09
6/20/2008,131.58,133.09,131.22,132.84
6/19/2008,134.42,135.24,132,134.15
6/18/2008,134.25,135.5235,133.71,134.69
6/17/2008,135.57,137.12,135.37,137.07
6/16/2008,136.23,136.93,135.46,135.55
6/13/2008,136.15,136.52,134.418,135.17
6/12/2008,134.45,135.87,133.52,134.6
6/11/2008,133.94,136.2592,133.93,135.97
6/10/2008,135.94,137.1,135.35,135.67
6/9/2008,136.62,137.5,135.41,136.86
6/6/2008,136.29,139.8,136.22,139.55
6/5/2008,140.78,140.89,138.32,138.58
6/4/2008,138.02,139.16,137.46,137.7
6/3/2008,138.09,139.62,137.23,139.3
6/2/2008,138.9,139.86,138,139.83
5/30/2008,140.35,140.74,139.94,140.47
5/29/2008,140,140.93,139.08,139.13
5/28/2008,139.3,140,138,139.17
5/27/2008,138.66,139,137.53,137.8
5/23/2008,137.64,139.6631,137.52,139.05
5/22/2008,139.51,140.17,139,139.43
5/21/2008,139.49,142.12,139,141.81
5/20/2008,141.89,142.34,141,142.27
5/19/2008,143.05,144.3,142.3,142.81
5/16/2008,142.66,142.87,141.61,142.86
5/15/2008,142.53,142.63,140.83,141.04
5/14/2008,140.77,142.2,140.462,141.07
5/13/2008,140.48,140.89,139.73,140.8
5/12/2008,140.46,140.56,138.73,139.25
5/9/2008,138.9,139.39,138.45,138.6
5/8/2008,139.16,140.32,138.98,139.74
5/7/2008,139.52,142.04,139.13,141.89
5/6/2008,142.05,142.2,139.69,140.01
5/5/2008,140.83,141.61,140.41,141.05
5/2/2008,141.51,142.37,140.56,142.33
5/1/2008,141.12,141.12,138.27,138.39
4/30/2008,138.26,140.59,138.26,139.29
4/29/2008,139.08,139.73,138.61,139.39
4/28/2008,139.63,140.25,139.38,139.88
4/25/2008,139.6,139.89,137.91,139.41
4/24/2008,138.32,139.74,137.04,138.08
4/23/2008,137.72,138.78,137.12,138.09
4/22/2008,137.94,138.37,136.64,138.19
4/21/2008,138.55,138.98,136.87,138.23
4/18/2008,138.48,139.56,138.26,138.94
4/17/2008,137.05,137.25,135.66,136.02
4/16/2008,136.85,136.93,134.4,134.54
4/15/2008,133.24,133.69,132.33,133.58
4/14/2008,132.93,133.54,132.55,133.19
4/11/2008,133.38,135.9837,133.01,134.45
4/10/2008,136.02,136.67,134.9,135.39
4/9/2008,135.83,136.8,134.89,136.61
4/8/2008,136.82,137.1554,135.95,136.19
4/7/2008,136.96,138.57,136.74,137.87
4/4/2008,136.89,137.96,136.12,137.12
4/3/2008,137.04,137.44,135.71,135.94
4/2/2008,136.7,137.67,135.98,137.06
4/1/2008,136.61,136.84,133.51,133.71
3/31/2008,131.97,132.73,131.09,131.29
3/28/2008,131.51,133.36,131.06,132.99
3/27/2008,132.78,134.44,132.36,134.2
3/26/2008,133.2,135.0884,133.11,134.46
3/25/2008,134.85,135.55,133.77,134.86
3/24/2008,134.72,135.81,133.24,133.31
3/20/2008,132.08,132.91,129.26,130.05
3/19/2008,130.32,134.65,130.04,134.14
3/18/2008,133.63,133.69,129.98,130.62
3/17/2008,128.3,129.26,126.07,126.57
3/14/2008,129.61,132.81,127.78,132.77
3/13/2008,131.65,132.64,128.6,129.61
3/12/2008,131.36,133.77,131.16,132.73
3/11/2008,132.6,132.72,127.7152,130.72
3/10/2008,128,129.93,127.59,129.81
3/7/2008,129.71,131.74,128.58,129.63
3/6/2008,131.06,133.22,130.55,132.98
3/5/2008,133.83,134.77,132.34,133.41
3/4/2008,132.99,133.4,130.99,132.23
3/3/2008,133.5,133.81,132.24,133.14
2/29/2008,133.82,137.0249,132.78,135.6
2/28/2008,136.87,137.96,136.55,137.24
2/27/2008,138.22,139.14,137.41,137.56
2/26/2008,138.36,138.95,136.5,136.75
2/25/2008,137.33,137.65,134.78,135.54
2/22/2008,135.62,135.85,132.86,134.97
2/21/2008,134.79,137.01,134.07,136.66
2/20/2008,135.92,137.6,133.76,133.99
2/19/2008,135.52,136.89,134.61,136.69
2/15/2008,135.14,136.1,133.36,134.55
2/14/2008,135.17,137,134.79,136.95
2/13/2008,136.37,137.1,135.14,136.01
2/12/2008,134.99,136.31,133.98,134.91
2/11/2008,133.75,134.23,132.04,133.1
2/8/2008,133.07,134.22,132.1,133.09
2/7/2008,133.93,134.79,131.73,131.8
2/6/2008,133.05,135.25,132.41,134.58
2/5/2008,134.13,136.25,133.67,135.94
2/4/2008,137.82,139.3,137.64,139.21
2/1/2008,139.58,139.61,137.52,137.94
1/31/2008,137.37,138.54,133.2,133.4
1/30/2008,134.91,138.54,134.6,135.58
1/29/2008,135.91,136.45,134.88,136.1
1/28/2008,135.24,135.52,132.06,133.26
